[model]
translation_training
[time]
                                [profile] 0-0-1-7-0-1-1         0.00%     656.000us         0.01%       2.010ms     182.727us       0.000us         0.00%     358.000us      32.545us           0 b           0 b      66.55 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-0-0-0-1         0.00%     717.000us         0.01%       2.171ms     197.364us       0.000us         0.00%     352.000us      32.000us           0 b           0 b      77.01 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-3-0-0-1         0.00%     649.000us         0.01%       2.007ms     182.455us       0.000us         0.00%     351.000us      31.909us           0 b           0 b      72.87 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-0-0-1-1         0.00%     669.000us         0.01%       2.019ms     183.545us       0.000us         0.00%     347.000us      31.545us           0 b           0 b      72.50 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-1-0-1-1         0.00%     698.000us         0.01%       2.066ms     187.818us       0.000us         0.00%     347.000us      31.545us           0 b           0 b      73.97 Mb     -65.00 Kb            11  
                              [profile] 0-0-1-9-0-1-0-2         0.00%     297.000us         0.00%     782.000us      71.091us       0.000us         0.00%     346.000us      31.455us           0 b           0 b     107.98 Mb           0 b            11  
                                [profile] 0-0-1-9-0-0-1         0.00%     672.000us         0.01%       2.053ms     186.636us       0.000us         0.00%     344.000us      31.273us           0 b           0 b      66.29 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-6-0-1-1         0.00%     643.000us         0.01%       1.990ms     180.909us       0.000us         0.00%     324.000us      29.455us           0 b           0 b      67.31 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-8-0-1-1         0.00%     664.000us         0.01%       2.043ms     185.727us       0.000us         0.00%     324.000us      29.455us           0 b           0 b      68.19 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-4-0-1-1         0.00%     655.000us         0.01%       2.010ms     182.727us       0.000us         0.00%     322.000us      29.273us           0 b           0 b      67.06 Mb     -65.00 Kb            11  
                               [profile] 0-0-1-10-0-1-1         0.00%     646.000us         0.01%       1.984ms     180.364us       0.000us         0.00%     321.000us      29.182us           0 b           0 b      67.41 Mb     -65.00 Kb            11  
                             [profile] 0-0-1-11-0-1-0-2         0.00%     287.000us         0.00%     760.000us      69.091us       0.000us         0.00%     315.000us      28.636us           0 b           0 b     109.20 Mb           0 b            11  
                               [profile] 0-0-1-11-0-0-1         0.00%     644.000us         0.01%       1.998ms     181.636us       0.000us         0.00%     313.000us      28.455us           0 b           0 b      67.23 Mb     -65.00 Kb            11  
                              [profile] 0-0-1-4-0-1-0-2         0.00%     285.000us         0.00%     782.000us      71.091us       0.000us         0.00%     312.000us      28.364us           0 b           0 b     109.61 Mb           0 b            11  
                              [profile] 0-0-1-7-0-1-0-2         0.00%     287.000us         0.00%     771.000us      70.091us       0.000us         0.00%     312.000us      28.364us           0 b           0 b     109.20 Mb           0 b            11  
                              [profile] 0-0-1-6-0-1-0-2         0.00%     303.000us         0.00%     781.000us      71.000us       0.000us         0.00%     311.000us      28.273us           0 b           0 b     109.20 Mb           0 b            11  
                             [profile] 0-0-1-10-0-1-0-2         0.00%     290.000us         0.00%     775.000us      70.455us       0.000us         0.00%     311.000us      28.273us           0 b           0 b     108.45 Mb           0 b            11  
                              [profile] 0-0-1-0-0-1-0-2         0.00%     301.000us         0.00%     784.000us      71.273us       0.000us         0.00%     310.000us      28.182us           0 b           0 b     114.10 Mb           0 b            11  
                              [profile] 0-0-1-1-0-1-0-2         0.00%     289.000us         0.00%     767.000us      69.727us       0.000us         0.00%     310.000us      28.182us           0 b           0 b     111.11 Mb           0 b            11  
                              [profile] 0-0-1-2-0-1-0-2         0.00%     294.000us         0.00%     784.000us      71.273us       0.000us         0.00%     310.000us      28.182us           0 b           0 b     110.55 Mb           0 b            11  
                              [profile] 0-0-1-8-0-1-0-2         0.00%     306.000us         0.00%     777.000us      70.636us       0.000us         0.00%     308.000us      28.000us           0 b           0 b     109.20 Mb           0 b            11  
                                        [profile] 0-0-3         0.00%     644.000us         0.01%       1.658ms      75.364us       0.000us         0.00%     164.000us       7.455us           0 b           0 b      58.75 Mb           0 b            22  
                                [profile] 0-0-1-0-0-1-2         0.00%     254.000us         0.00%     756.000us      68.727us       0.000us         0.00%     133.000us      12.091us           0 b           0 b      29.55 Mb           0 b            11  
                                [profile] 0-0-1-5-0-0-2         0.00%     302.000us         0.01%       1.026ms      93.273us       0.000us         0.00%     124.000us      11.273us           0 b           0 b      27.96 Mb           0 b            11  
                                [profile] 0-0-1-5-0-1-2         0.00%     275.000us         0.00%     772.000us      70.182us       0.000us         0.00%     121.000us      11.000us           0 b           0 b      27.71 Mb           0 b            11  
                                [profile] 0-0-1-2-0-1-2         0.00%     262.000us         0.00%     761.000us      69.182us       0.000us         0.00%     119.000us      10.818us           0 b           0 b      29.80 Mb           0 b            11  
                                [profile] 0-0-1-6-0-0-2         0.00%     310.000us         0.01%       1.035ms      94.091us       0.000us         0.00%     114.000us      10.364us           0 b           0 b      29.46 Mb           0 b            11  
                               [profile] 0-0-1-10-0-1-2         0.00%     253.000us         0.00%     747.000us      67.909us       0.000us         0.00%     109.000us       9.909us           0 b           0 b      28.65 Mb           0 b            11  
                                [profile] 0-0-1-1-0-1-2         0.00%     257.000us         0.00%     752.000us      68.364us       0.000us         0.00%      94.000us       8.545us           0 b           0 b      29.95 Mb           0 b            11  
                                [profile] 0-0-1-4-0-0-2         0.00%     306.000us         0.01%       1.051ms      95.545us       0.000us         0.00%      89.000us       8.091us           0 b           0 b      29.21 Mb           0 b            11  
                                [profile] 0-0-1-7-0-0-2         0.00%     297.000us         0.01%       1.009ms      91.727us       0.000us         0.00%      89.000us       8.091us           0 b           0 b      28.69 Mb           0 b            11  
                                [profile] 0-0-1-9-0-0-2         0.00%     289.000us         0.01%       1.030ms      93.636us       0.000us         0.00%      89.000us       8.091us           0 b           0 b      29.38 Mb           0 b            11  
                               [profile] 0-0-1-10-0-0-2         0.00%     294.000us         0.01%     978.000us      88.909us       0.000us         0.00%      89.000us       8.091us           0 b           0 b      28.77 Mb           0 b            11  
                                [profile] 0-0-1-3-0-0-2         0.00%     298.000us         0.01%       2.065ms     187.727us       0.000us         0.00%      88.000us       8.000us           0 b           0 b      29.00 Mb           0 b            11  
                                [profile] 0-0-1-8-0-0-2         0.00%     327.000us         0.01%       1.131ms     102.818us       0.000us         0.00%      88.000us       8.000us           0 b           0 b      30.34 Mb           0 b            11  
                               [profile] 0-0-1-11-0-0-2         0.00%     298.000us         0.01%       1.031ms      93.727us       0.000us         0.00%      88.000us       8.000us           0 b           0 b      29.66 Mb           0 b            11  
                                [profile] 0-0-1-0-0-0-2         0.00%     316.000us         0.00%     842.000us      76.545us       0.000us         0.00%      86.000us       7.818us           0 b           0 b      29.55 Mb           0 b            11  
                                [profile] 0-0-1-3-0-1-2         0.00%     260.000us         0.00%     754.000us      68.545us       0.000us         0.00%      86.000us       7.818us           0 b           0 b      27.38 Mb           0 b            11  
                                [profile] 0-0-1-1-0-0-2         0.00%     318.000us         0.00%     860.000us      78.182us       0.000us         0.00%      85.000us       7.727us           0 b           0 b      30.98 Mb           0 b            11  
                                [profile] 0-0-1-2-0-0-2         0.00%     299.000us         0.00%     820.000us      74.545us       0.000us         0.00%      85.000us       7.727us           0 b           0 b      29.95 Mb           0 b            11  
                               [profile] 0-0-1-11-0-1-2         0.00%     272.000us         0.01%     938.000us      85.273us       0.000us         0.00%      85.000us       7.727us           0 b           0 b      27.71 Mb           0 b            11  
                                [profile] 0-0-1-4-0-1-2         0.00%     259.000us         0.00%     741.000us      67.364us       0.000us         0.00%      84.000us       7.636us           0 b           0 b      29.12 Mb           0 b            11  
                                [profile] 0-0-1-8-0-1-2         0.00%     256.000us         0.00%     745.000us      67.727us       0.000us         0.00%      84.000us       7.636us           0 b           0 b      27.71 Mb           0 b            11  
                                [profile] 0-0-1-9-0-1-2         0.00%     261.000us         0.00%     744.000us      67.636us       0.000us         0.00%      84.000us       7.636us           0 b           0 b      27.71 Mb           0 b            11  
                                [profile] 0-0-1-6-0-1-2         0.00%     254.000us         0.00%     736.000us      66.909us       0.000us         0.00%      83.000us       7.545us           0 b           0 b      27.71 Mb           0 b            11  
                                [profile] 0-0-1-7-0-1-2         0.00%     254.000us         0.00%     756.000us      68.727us       0.000us         0.00%      83.000us       7.545us           0 b           0 b      27.71 Mb           0 b            11  
                                     [profile] backward        38.12%        6.786s        38.13%        6.789s     323.275ms       0.000us         0.00%      62.000us       2.952us        -168 b        -168 b    -149.70 Gb    -149.70 Gb            21  
                              [profile] 0-0-1-0-0-0-0-4         0.00%     404.000us         0.01%     964.000us      87.636us       0.000us         0.00%      52.000us       4.727us           0 b           0 b       3.77 Mb           0 b            11  
